"country","iso2c","iso3c","year","lastupdated","edu_exp_gdp","gdp_per_capita","gov_exp_gdp","unemployment_rate","inflation_rate","population","urban_pop_percent","education_index","hdi_proxy","region","capital","longitude","latitude","income","lending","Country.of.Asylum","Country.of.Origin","Country.of.Asylum.ISO","Refugees","Returned.Refugees","Asylum.Seekers","IDPs","Returned.IDPs","Stateless","HST","OOC"
"Chile","CL","CHL",2009,"2025-07-01",4.25475978851318,10098.8017167286,12.8685277947587,11.313,0.353045178360937,17009731,87.017,89.8597564697266,9880,"Latin America & Caribbean","Santiago",-70.6475,-33.475,"High income","IBRD","-","Chile","-",1305,0,178,0,0,0,0,0
"Chile","CL","CHL",2002,"2025-07-01",4.04881000518799,4430.84741157984,12.7485938739069,10.168,2.48939816650705,15857925,86.606,89.4216384887695,4520,"Latin America & Caribbean","Santiago",-70.6475,-33.475,"High income","IBRD","-","Chile","-",1705,0,513,0,0,0,0,0
"Chile","CL","CHL",1995,"2025-07-01",2.56469988822937,5081.4682771561,9.77908979379382,4.7,8.23263034116114,14527381,84.545,NA,4430,"Latin America & Caribbean","Santiago",-70.6475,-33.475,"High income","IBRD","-","Chile","-",14274,650,0,0,0,0,0,0
"Chile","CL","CHL",2003,"2025-07-01",3.91868996620178,4773.40177520754,12.1781884394566,9.765,2.8101787574361,16024752,86.665,90.6209564208984,4570,"Latin America & Caribbean","Santiago",-70.6475,-33.475,"High income","IBRD","-","Chile","-",1549,7,309,0,0,0,0,0
"Chile","CL","CHL",2016,"2025-07-01",5.3664698600769,13649.8520452803,14.3426676192841,6.673,3.78619355893118,18267221,87.422,101.488136291504,13310,"Latin America & Caribbean","Santiago",-70.6475,-33.475,"High income","IBRD","-","Chile","-",495,0,200,0,0,0,0,0
"Chile","CL","CHL",1997,"2025-07-01",2.98516988754272,5741.95842989596,11.4376438172391,7.136,6.13386464357927,14932434,85.172,NA,5580,"Latin America & Caribbean","Santiago",-70.6475,-33.475,"High income","IBRD","-","Chile","-",9775,0,0,0,0,0,0,0
"Chile","CL","CHL",2006,"2025-07-01",3.04014992713928,9318.65655296121,10.2971154567969,9.024,3.39201733699405,16509195,86.842,91.9973297119141,7350,"Latin America & Caribbean","Santiago",-70.6475,-33.475,"High income","IBRD","-","Chile","-",798,0,83,0,0,0,0,0
"Chile","CL","CHL",2007,"2025-07-01",3.2331600189209,10346.4138184533,10.5459552760673,8.427,4.40779938398044,16671581,86.9,91.5507965087891,8700,"Latin America & Caribbean","Santiago",-70.6475,-33.475,"High income","IBRD","-","Chile","-",964,0,127,0,0,0,0,0
"Chile","CL","CHL",2017,"2025-07-01",5.43278980255127,14879.9086227187,14.6487131962187,7.257,2.18271846868519,18558868,87.49,102.294822692871,13200,"Latin America & Caribbean","Santiago",-70.6475,-33.475,"High income","IBRD","-","Chile","-",493,0,350,0,0,0,0,0
"Chile","CL","CHL",1994,"2025-07-01",2.51182007789612,4012.10159912285,9.87254217393678,5.87,11.4431196444973,14316256,84.223,NA,3740,"Latin America & Caribbean","Santiago",-70.6475,-33.475,"High income","IBRD","-","Chile","-",15475,1944,0,0,0,0,0,0
"Chile","CL","CHL",2018,"2025-07-01",5.473060131073,15659.4808675628,14.856473757383,7.623,2.43488981353057,18893191,87.564,103.173049926758,14460,"Latin America & Caribbean","Santiago",-70.6475,-33.475,"High income","IBRD","-","Chile","-",479,0,514,0,0,0,0,0
"Chile","CL","CHL",2015,"2025-07-01",4.90390014648438,13433.9202987032,13.5921177180299,6.313,4.34877353217044,18047625,87.36,100.921676635742,14080,"Latin America & Caribbean","Santiago",-70.6475,-33.475,"High income","IBRD","-","Chile","-",554,0,149,0,0,0,0,0
"Chile","CL","CHL",2021,"2025-07-01",4.99923992156982,16206.8325493421,14.7373122384899,9.281,4.52456838259144,19456334,87.817,106.673522949219,14790,"Latin America & Caribbean","Santiago",-70.6475,-33.475,"High income","IBRD","-","Chile","-",987,0,9058,0,0,0,0,0
"Chile","CL","CHL",2019,"2025-07-01",5.62630987167358,14495.716721687,15.2539557255243,7.493,2.55754475703327,19197744,87.643,104.405769348145,14690,"Latin America & Caribbean","Santiago",-70.6475,-33.475,"High income","IBRD","-","Chile","-",486,0,1251,0,0,0,0,0
"Chile","CL","CHL",2020,"2025-07-01",5.62993001937866,13114.815470545,16.0263618695537,10.934,3.04549084804326,19370624,87.727,103.691688537598,12960,"Latin America & Caribbean","Santiago",-70.6475,-33.475,"High income","IBRD","-","Chile","-",659,0,2111,0,0,0,0,0
"China","CN","CHN",1994,"2025-07-01",1.98571002483368,475.677874448369,14.2435256701499,2.9,24.2569897243361,1191835000,30.024,47.0254516601562,470,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",113908,0,0,0,0,0,0,0
"China","CN","CHN",1996,"2025-07-01",1.85338997840881,713.337387811657,13.3454091227604,3.12,8.31316028893909,1217550000,31.916,51.8940887451172,660,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",105806,5,0,0,0,0,0,0
"China","CN","CHN",1992,"2025-07-01",1.65455996990204,367.822651903542,14.5924617887132,2.37,6.35398134024869,1164970000,28.2,44.5318794250488,400,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",82576,2460,0,0,0,0,0,0
"China","CN","CHN",1995,"2025-07-01",1.84192001819611,612.680277898627,13.4546321618702,3,16.7912251650916,1204855000,30.961,48.663631439209,540,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",104691,0,0,0,0,0,0,0
"China","CN","CHN",2006,"2025-07-01",2.44128441810608,2129.25696999613,15.0329501874396,4.43,1.6494309945586,1311020000,43.868,74.2114868164062,2090,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",140584,0,17278,0,0,0,0,0
"China","CN","CHN",2018,"2025-07-01",4.02442407608032,10085.6638148819,16.8365384091475,4.31,2.07479039965576,1402760000,59.152,NA,9720,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",212039,0,94351,0,0,0,0,0
"China","CN","CHN",2017,"2025-07-01",4.11133146286011,8979.67652709856,16.501760892272,4.47,1.59313600071436,1396215000,57.96,NA,8830,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",207716,0,89508,0,0,0,0,0
"China","CN","CHN",1993,"2025-07-01",1.65785002708435,378.939353053314,14.5079383691097,2.69,14.6100786356602,1178440000,29.103,46.7970199584961,420,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",111507,8,0,0,0,0,0,0
"China","CN","CHN",2005,"2025-07-01",2.39190554618835,1777.64496828464,14.9800297513263,4.52,1.77641407667571,1303720000,42.522,NA,1790,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",124086,0,19378,0,0,0,0,0
"China","CN","CHN",1999,"2025-07-01",1.88803994655609,881.146614068925,16.5121269789853,3.25,-1.40147268276465,1252735000,34.865,58.2373085021973,860,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",111950,0,0,0,0,0,0,0
"China","CN","CHN",2019,"2025-07-01",4.05939483642578,10342.9009524335,17.1510123948127,4.56,2.89923416358227,1407745000,60.308,NA,10510,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",212863,0,104248,0,0,0,0,0
"China","CN","CHN",1998,"2025-07-01",1.84432995319366,835.095348597432,15.0970314649113,3.24,-0.773186011549318,1241935000,33.867,NA,800,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",109396,0,0,0,0,0,0,5
"China","CN","CHN",2016,"2025-07-01",4.20638513565063,8254.86859320357,16.4004661104345,4.56,2.00000182191943,1387790000,56.736,NA,8360,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",207768,0,72165,0,0,0,0,0
"China","CN","CHN",2009,"2025-07-01",3.75152206420898,3898.24459158811,14.9931908239159,4.72,-0.728165250932898,1331260000,47.88,88.7780380249023,3740,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",180546,0,18325,0,0,0,0,0
"China","CN","CHN",2010,"2025-07-01",3.55966520309448,4629.24551710077,14.837784222569,4.53,3.17532475269199,1337705000,49.226,91.5271835327148,4410,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",184601,0,7732,0,0,0,0,0
"China","CN","CHN",2007,"2025-07-01",2.70073485374451,2734.72709877693,14.8435861590045,4.35,4.81676767378834,1317885000,45.199,78.3460006713867,2550,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",149087,0,15526,0,0,0,0,0
"China","CN","CHN",2014,"2025-07-01",4.10536003112793,7781.06597484974,15.8783188765672,4.63,1.92164162788521,1371860000,54.259,NA,7600,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",210793,0,47335,0,0,0,0,0
"China","CN","CHN",2015,"2025-07-01",4.24201250076294,8175.33285077393,16.2578121496943,4.65,1.43702380935655,1379860000,55.5,NA,8040,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",212911,0,57693,0,0,0,0,0
"China","CN","CHN",2011,"2025-07-01",3.80921697616577,5703.76027973346,15.511543498627,4.55,5.55389892257493,1345035000,50.511,92.9864196777344,5130,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",190369,0,11375,0,0,0,0,0
"China","CN","CHN",2012,"2025-07-01",4.29788875579834,6405.0574241349,15.9047696976095,4.58,2.61952432645541,1354190000,51.765,93.3106079101562,6010,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",193449,0,15362,0,0,0,0,0
"China","CN","CHN",2008,"2025-07-01",3.63178825378418,3523.44302065213,14.7289171300496,4.59,5.92525137041092,1324655000,46.539,82.9210891723633,3140,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",175169,0,19615,0,0,0,0,0
"China","CN","CHN",2013,"2025-07-01",4.1298041343689,7147.03518622344,15.9462837052091,4.6,2.62105001748115,1363240000,53.013,NA,6860,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",195121,0,24799,0,0,0,0,0
"China","CN","CHN",2022,"2025-07-01",4.02356958389282,12970.6056414327,16.6626986358672,4.98,1.97357555739051,1412175000,63.56,NA,13170,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",161366,0,116338,0,0,0,0,150
"China","CN","CHN",2020,"2025-07-01",4.2333812713623,10627.4637989619,17.6037978191606,5,2.41942189457782,1411100000,61.428,NA,10740,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",175361,0,108071,0,0,0,0,6
"China","CN","CHN",2021,"2025-07-01",3.98832511901855,12887.4357242941,16.3512045683208,4.55,0.981015135544882,1412360000,62.512,NA,12220,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD","-","China","-",170222,0,118476,0,0,0,0,10
"Colombia","CO","COL",1998,"2025-07-01",3.92644000053406,2605.99938059023,20.3069357941294,15,18.6769799276672,37792165,73.098,74.0524291992188,2600,"Latin America & Caribbean","Bogota",-74.082,4.60987,"Upper middle income","IBRD","-","Colombia","-",3536,0,0,0,0,0,0,0
"Colombia","CO","COL",2001,"2025-07-01",3.70867991447449,2472.99084035833,16.5662317191423,15.04,7.96556090304834,39709262,74.379,NA,2360,"Latin America & Caribbean","Bogota",-74.082,4.60987,"Upper middle income","IBRD","-","Colombia","-",17937,159,15467,720000,0,0,0,0
"Colombia","CO","COL",2000,"2025-07-01",3.5112099647522,2555.00751039968,16.4728505593893,20.52,9.22534818585366,39089934,73.957,76.4044799804688,2370,"Latin America & Caribbean","Bogota",-74.082,4.60987,"Upper middle income","IBRD","-","Colombia","-",9278,303,5003,525000,0,0,0,0
"Colombia","CO","COL",1999,"2025-07-01",4.44080018997192,2243.64204956242,22.1605930735792,20.06,10.8736870857471,38454863,73.53,74.1051025390625,2370,"Latin America & Caribbean","Bogota",-74.082,4.60987,"Upper middle income","IBRD","-","Colombia","-",4412,46,0,0,0,0,0,1200
"Comoros","KM","COM",2011,"2025-07-01",2.8304500579834,1531.43969320468,10.6599505269987,4.207,1.8426630075621,668056,28.04,NA,1510,"Sub-Saharan Africa","Moroni",43.2418,-11.6986,"Lower middle income","IDA","-","Comoros","-",420,0,28,0,0,0,0,0
"Comoros","KM","COM",2020,"2025-07-01",2.37805080413818,1527.16990927956,10.5607884014024,4.471,NA,802163,29.38,NA,1580,"Sub-Saharan Africa","Moroni",43.2418,-11.6986,"Lower middle income","IDA","-","Comoros","-",748,0,2688,0,0,0,0,0
"Comoros","KM","COM",2013,"2025-07-01",2.3827600479126,1603.32653496691,9.32676655338319,4.118,-4.29487331536736,696192,28.223,59.0819128994289,1650,"Sub-Saharan Africa","Moroni",43.2418,-11.6986,"Lower middle income","IDA","-","Comoros","-",509,0,318,0,0,0,0,0
"Comoros","KM","COM",2014,"2025-07-01",2.74472999572754,1615.71718460209,10.2752326943949,4.119,NA,711503,28.338,60.5502056158561,1630,"Sub-Saharan Africa","Moroni",43.2418,-11.6986,"Lower middle income","IDA","-","Comoros","-",580,0,348,0,0,0,0,0
"Comoros","KM","COM",2002,"2025-07-01",2.25841999053955,762.116930318449,11.0448825257306,4.369,3.53304214308079,558923,27.992,35.702320098877,690,"Sub-Saharan Africa","Moroni",43.2418,-11.6986,"Lower middle income","IDA","-","Comoros","-",40,0,36,0,0,0,0,0
"Comoros","KM","COM",2008,"2025-07-01",4.42264986038208,1455.02768595586,10.9341534764666,4.398,1.70078176284526,629307,27.886,NA,1350,"Sub-Saharan Africa","Moroni",43.2418,-11.6986,"Lower middle income","IDA","-","Comoros","-",376,0,36,0,0,0,0,0
"Comoros","KM","COM",1998,"2025-07-01",2.20135998725891,716.432240082977,11.0450240295071,4.617,NA,516597,28.168,NA,730,"Sub-Saharan Africa","Moroni",43.2418,-11.6986,"Lower middle income","IDA","-","Comoros","-",27,0,0,0,0,0,0,0
"Comoros","KM","COM",2022,"2025-07-01",2.43164420127869,1533.87755332151,9.60868677879227,3.816,NA,834188,29.864,NA,1640,"Sub-Saharan Africa","Moroni",43.2418,-11.6986,"Lower middle income","IDA","-","Comoros","-",1900,0,792,0,0,0,0,0
"Comoros","KM","COM",2012,"2025-07-01",2.74783992767334,1490.31425650871,10.0436065406351,4.17,6.31474450315196,681630,28.123,NA,1540,"Sub-Saharan Africa","Moroni",43.2418,-11.6986,"Lower middle income","IDA","-","Comoros","-",449,0,54,0,0,0,0,0
"Comoros","KM","COM",2021,"2025-07-01",2.27485394477844,1587.72988601478,10.1267158082921,4.394,NA,818174,29.613,NA,1620,"Sub-Saharan Africa","Moroni",43.2418,-11.6986,"Lower middle income","IDA","-","Comoros","-",1670,0,1833,0,0,0,0,0
"Comoros","KM","COM",2015,"2025-07-01",2.5450599193573,1329.3704808998,10.5919046751925,4.121,NA,726682,28.47,NA,1500,"Sub-Saharan Africa","Moroni",43.2418,-11.6986,"Lower middle income","IDA","-","Comoros","-",550,0,226,0,0,0,0,0
"Congo, Dem. Rep.","CD","COD",2014,"2025-07-01",1.95142996311188,458.004541775676,8.32176727716563,4.436,1.24303889760803,78403242,42.18,42.7313385009766,420,"Sub-Saharan Africa","Kinshasa",15.3222,-4.325,"Low income","IDA","-","Dem. Rep. of the Congo","-",516765,25148,67339,2756585,561073,0,0,112309
"Congo, Dem. Rep.","CD","COD",2013,"2025-07-01",2.06221008300781,431.191528160935,8.18503982019222,4.468,0.808223101487111,75789395,41.627,39.87744140625,380,"Sub-Saharan Africa","Kinshasa",15.3222,-4.325,"Low income","IDA","-","Dem. Rep. of the Congo","-",499551,68417,65353,2963799,595200,0,0,87
"Congo, Dem. Rep.","CD","COD",2010,"2025-07-01",1.5249799489975,314.53858629844,7.29510963096939,4.096,7.10000000000037,68563038,40.013,38.1317481994629,300,"Sub-Saharan Africa","Kinshasa",15.3222,-4.325,"Low income","IDA","-","Dem. Rep. of the Congo","-",476691,16632,43082,1721382,460754,0,0,0
"Congo, Dem. Rep.","CD","COD",2017,"2025-07-01",1.45494997501373,436.584534687385,5.45682325997594,4.601,NA,87083398,43.88,NA,430,"Sub-Saharan Africa","Kinshasa",15.3222,-4.325,"Low income","IDA","-","Dem. Rep. of the Congo","-",620805,27,136152,4351376,255635,0,0,10555
"Congo, Dem. Rep.","CD","COD",2020,"2025-07-01",2.622638463974,507.521230077872,7.57563823668699,5.345,NA,95989998,45.638,NA,520,"Sub-Saharan Africa","Kinshasa",15.3222,-4.325,"Low income","IDA","-","Dem. Rep. of the Congo","-",840392,390,145372,5198131,1434272,0,0,14077
"Congo, Dem. Rep.","CD","COD",2016,"2025-07-01",2.1186900138855,442.310472110228,7.43795742156919,4.521,2.88585107289988,83956415,43.307,NA,440,"Sub-Saharan Africa","Kinshasa",15.3222,-4.325,"Low income","IDA","-","Dem. Rep. of the Congo","-",537474,13222,82709,2232900,619600,0,0,9473
"Congo, Dem. Rep.","CD","COD",2015,"2025-07-01",2.17043995857239,467.9145805459,9.05619474106582,4.439,0.74419899478147,81035531,42.74,43.8240394592285,430,"Sub-Saharan Africa","Kinshasa",15.3222,-4.325,"Low income","IDA","-","Dem. Rep. of the Congo","-",541487,8535,76029,1555112,736837,0,0,9923
"Congo, Dem. Rep.","CD","COD",2022,"2025-07-01",3.002521276474,642.612267148918,9.36466893563906,4.522,NA,102396968,46.837,NA,590,"Sub-Saharan Africa","Kinshasa",15.3222,-4.325,"Low income","IDA","-","Dem. Rep. of the Congo","-",932680,11253,135099,5541021,1216942,0,0,16813
"Congo, Dem. Rep.","CD","COD",2021,"2025-07-01",2.660484790802,558.034077296358,8.26179625751041,5.28,NA,99148932,46.235,56.8860206604004,540,"Sub-Saharan Africa","Kinshasa",15.3222,-4.325,"Low income","IDA","-","Dem. Rep. of the Congo","-",908401,715,148099,5407840,1041368,0,0,15343
"Congo, Rep.","CG","COG",1994,"2025-07-01",6.37311983108521,661.904273689712,21.813998941325,20.232,42.4396750333452,2673144,55.996,49.6409606933594,750,"Sub-Saharan Africa","Brazzaville",15.2662,-4.2767,"Lower middle income","Blend","-","Congo","-",33,6,0,0,0,0,0,0
"Congo, Rep.","CG","COG",2022,"2025-07-01",2.95159220695496,2620.83804304713,11.836792240361,20.108,3.04344334698478,6035104,68.736,NA,2170,"Sub-Saharan Africa","Brazzaville",15.2662,-4.2767,"Lower middle income","Blend","-","Congo","-",13331,5,9580,26875,0,0,0,98
"Congo, Rep.","CG","COG",2018,"2025-07-01",2.77167010307312,2694.43413191427,13.5041075595188,20.701,1.15277896375523,5483118,66.916,65.6208031967423,2070,"Sub-Saharan Africa","Brazzaville",15.2662,-4.2767,"Lower middle income","Blend","-","Congo","-",13354,0,11762,138000,0,0,0,92
"Congo, Rep.","CG","COG",2003,"2025-07-01",2.8361599445343,1016.82363412143,17.3589920267743,19.871,-0.631844987363156,3445753,60.076,37.6451110839844,690,"Sub-Saharan Africa","Brazzaville",15.2662,-4.2767,"Lower middle income","Blend","-","Congo","-",28950,1779,6952,0,0,0,0,0
"Congo, Rep.","CG","COG",2004,"2025-07-01",2.28813004493713,1306.10136324599,14.9727176480169,19.886,2.42976607961799,3565554,60.533,42.348690032959,760,"Sub-Saharan Africa","Brazzaville",15.2662,-4.2767,"Lower middle income","Blend","-","Congo","-",28140,1028,7141,0,0,0,0,0
"Congo, Rep.","CG","COG",2005,"2025-07-01",1.6810200214386,1799.05158366154,12.5058288454194,19.796,3.09449011456182,3696393,60.988,NA,1100,"Sub-Saharan Africa","Brazzaville",15.2662,-4.2767,"Lower middle income","Blend","-","Congo","-",24428,345,8168,0,0,0,0,0
"Congo, Rep.","CG","COG",2021,"2025-07-01",3.67454195022583,2516.16255145432,14.8705070974177,21.96,1.7156427545126,5892183,68.283,NA,2040,"Sub-Saharan Africa","Brazzaville",15.2662,-4.2767,"Lower middle income","Blend","-","Congo","-",14253,5,12795,134430,0,0,0,84
"Congo, Rep.","CG","COG",1998,"2025-07-01",4.06827020645142,660.379775085784,24.1961568559256,19.895,NA,2952061,57.766,NA,580,"Sub-Saharan Africa","Brazzaville",15.2662,-4.2767,"Lower middle income","Blend","-","Congo","-",17141,25250,0,0,0,0,0,23
"Congo, Rep.","CG","COG",2017,"2025-07-01",4.17236995697021,2211.63309874797,18.0865862122574,20.611,0.450063823285546,5351011,66.459,NA,1740,"Sub-Saharan Africa","Brazzaville",15.2662,-4.2767,"Lower middle income","Blend","-","Congo","-",13295,5,13068,107828,0,0,0,90
"Congo, Rep.","CG","COG",2002,"2025-07-01",3.20831990242004,905.538135544704,18.3571666112404,19.664,4.37875971780873,3350771,59.617,36.5823783874512,670,"Sub-Saharan Africa","Brazzaville",15.2662,-4.2767,"Lower middle income","Blend","-","Congo","-",27994,616,7017,0,0,0,0,0
"Congo, Rep.","CG","COG",2020,"2025-07-01",4.61901378631592,1993.586671931,17.4783555029861,22.198,1.79537147083108,5752791,67.829,NA,2230,"Sub-Saharan Africa","Brazzaville",15.2662,-4.2767,"Lower middle income","Blend","-","Congo","-",12590,5,12836,134430,0,0,0,38
"Congo, Rep.","CG","COG",1995,"2025-07-01",4.91033983230591,769.606794842829,15.7238492709714,20.192,9.41800743452228,2749461,56.413,NA,470,"Sub-Saharan Africa","Brazzaville",15.2662,-4.2767,"Lower middle income","Blend","-","Congo","-",172,0,0,0,0,0,0,0
"Congo, Rep.","CG","COG",2019,"2025-07-01",3.55946898460388,2488.42466724916,13.2408750888074,20.392,2.20607305781525,5616661,67.373,NA,2180,"Sub-Saharan Africa","Brazzaville",15.2662,-4.2767,"Lower middle income","Blend","-","Congo","-",12743,5,11227,134430,5312,0,0,37
"Congo, Rep.","CG","COG",2011,"2025-07-01",2.64652967453003,3396.16505817952,12.8349574887585,19.464,1.75958704273803,4609724,63.712,NA,2580,"Sub-Saharan Africa","Brazzaville",15.2662,-4.2767,"Lower middle income","Blend","-","Congo","-",12836,741,1944,0,0,0,0,8651
"Congo, Rep.","CG","COG",2012,"2025-07-01",2.73923063278198,3732.32737320389,13.7571530354376,19.512,5.01018773134471,4740450,64.169,50.7823600769043,3330,"Sub-Saharan Africa","Brazzaville",15.2662,-4.2767,"Lower middle income","Blend","-","Congo","-",12113,50,2489,0,0,0,0,320
"Congo, Rep.","CG","COG",2010,"2025-07-01",5.6867299079895,2946.55798067708,10.5717695005542,19.345,0.391525011227612,4462290,63.256,NA,2640,"Sub-Saharan Africa","Brazzaville",15.2662,-4.2767,"Lower middle income","Blend","-","Congo","-",20682,98,2999,0,0,0,0,0
"Congo, Rep.","CG","COG",2015,"2025-07-01",3.13882994651794,2439.35189403696,19.3062714257081,19.978,3.16909796750829,5097581,65.543,NA,3080,"Sub-Saharan Africa","Brazzaville",15.2662,-4.2767,"Lower middle income","Blend","-","Congo","-",14772,0,4071,0,0,0,0,88
"Congo, Rep.","CG","COG",2014,"2025-07-01",3.18256998062134,3601.2365808718,16.7341898264262,19.691,0.912139545450097,4975880,65.085,NA,3800,"Sub-Saharan Africa","Brazzaville",15.2662,-4.2767,"Lower middle income","Blend","-","Congo","-",14498,10,3410,0,0,0,0,101
"Costa Rica","CR","CRI",1995,"2025-07-01",3.35272002220154,3275.25256447416,12.9266885376626,5.18,23.1864981102567,3535176,54.561,50.395580291748,3190,"Latin America & Caribbean","San Jose",-84.0089,9.63701,"Upper middle income","IBRD","-","Costa Rica","-",209,0,0,0,0,0,0,0
"Costa Rica","CR","CRI",1996,"2025-07-01",3.89071989059448,3226.96395598625,13.0629276640645,6.16,17.5114524814591,3619013,55.467,49.8226509094238,3250,"Latin America & Caribbean","San Jose",-84.0089,9.63701,"Upper middle income","IBRD","-","Costa Rica","-",136,0,0,0,0,0,0,0
"Costa Rica","CR","CRI",2012,"2025-07-01",6.58239984512329,10126.999102414,16.7900477034032,9.11,4.49545314354605,4663934,73.946,105.198959350586,9330,"Latin America & Caribbean","San Jose",-84.0089,9.63701,"Upper middle income","IBRD","-","Costa Rica","-",325,0,23,0,0,0,0,0
"Costa Rica","CR","CRI",2013,"2025-07-01",6.68739986419678,10803.2401961972,17.1301891402103,8.218,5.23133614174428,4716147,74.97,110.994750976562,9990,"Latin America & Caribbean","San Jose",-84.0089,9.63701,"Upper middle income","IBRD","-","Costa Rica","-",463,0,460,0,0,0,0,0
"Costa Rica","CR","CRI",2011,"2025-07-01",6.37988996505737,9276.39107510528,16.9618362200105,9.518,4.87799830970702,4609833,72.868,102.432029724121,8130,"Latin America & Caribbean","San Jose",-84.0089,9.63701,"Upper middle income","IBRD","-","Costa Rica","-",332,0,39,0,0,0,0,0
"Costa Rica","CR","CRI",2000,"2025-07-01",4.66695022583008,3812.75388284924,13.727826175647,5.08,10.9615496593622,3937739,59.052,61.4872283935547,3590,"Latin America & Caribbean","San Jose",-84.0089,9.63701,"Upper middle income","IBRD","-","Costa Rica","-",55,0,226,0,0,0,0,0
"Costa Rica","CR","CRI",2009,"2025-07-01",6.01030015945435,6832.69829924138,15.7481281178918,7.824,7.84270167700654,4499791,70.575,96.7777709960938,6570,"Latin America & Caribbean","San Jose",-84.0089,9.63701,"Upper middle income","IBRD","-","Costa Rica","-",344,0,76,0,0,0,0,0
"Costa Rica","CR","CRI",2010,"2025-07-01",6.56574010848999,8265.78820275899,16.6207106449728,7.171,5.66275708420021,4555962,71.736,99.9538497924805,7290,"Latin America & Caribbean","San Jose",-84.0089,9.63701,"Upper middle income","IBRD","-","Costa Rica","-",352,0,74,0,0,0,0,0
"Costa Rica","CR","CRI",2008,"2025-07-01",4.88697004318237,6937.24261596055,13.5774747362871,4.934,13.4244635507284,4440056,69.39,90.4756698608398,6440,"Latin America & Caribbean","San Jose",-84.0089,9.63701,"Upper middle income","IBRD","-","Costa Rica","-",354,0,65,0,0,0,0,0
"Costa Rica","CR","CRI",1999,"2025-07-01",5.39436006546021,3690.96154778297,13.2871099173988,5.9,10.0452817292494,3862101,58.157,63.5928115844727,3480,"Latin America & Caribbean","San Jose",-84.0089,9.63701,"Upper middle income","IBRD","-","Costa Rica","-",73,0,0,0,0,0,0,0
"Costa Rica","CR","CRI",2006,"2025-07-01",4.61613988876343,5256.59640859159,13.1650410564006,5.926,11.4705968149052,4321340,66.935,88.2225570678711,5090,"Latin America & Caribbean","San Jose",-84.0089,9.63701,"Upper middle income","IBRD","-","Costa Rica","-",283,0,74,0,0,0,0,0
"Costa Rica","CR","CRI",2007,"2025-07-01",4.6345100402832,6137.71199925542,12.8052686650694,4.557,9.35724456417157,4380248,68.174,89.6610488891602,5710,"Latin America & Caribbean","San Jose",-84.0089,9.63701,"Upper middle income","IBRD","-","Costa Rica","-",361,0,61,0,0,0,0,0
"Costa Rica","CR","CRI",2004,"2025-07-01",4.89062976837158,4431.0117207843,13.9764073002574,6.445,12.3148150178852,4200078,64.388,79.9783020019531,4400,"Latin America & Caribbean","San Jose",-84.0089,9.63701,"Upper middle income","IBRD","-","Costa Rica","-",136,0,351,0,0,0,0,0
"Costa Rica","CR","CRI",2015,"2025-07-01",6.87349987030029,11714.7105980803,16.9602419141632,8.415,0.801982005099623,4818038,76.862,117.916282653809,10770,"Latin America & Caribbean","San Jose",-84.0089,9.63701,"Upper middle income","IBRD","-","Costa Rica","-",374,0,213,0,0,0,0,0
