Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees,"Returned Refugees","Asylum Seekers",IDPs,"Returned IDPs",Stateless,HST,OOC
2010,-,Niger,-,NER,794,0,319,0,0,0,0,0
2010,-,Nicaragua,-,NIC,1426,20,154,0,0,0,0,0
2010,-,Nigeria,-,NGA,15645,0,11912,0,0,0,0,0
2010,-,"New Zealand",-,NZL,11,0,0,0,0,0,0,0
2010,-,Oman,-,OMN,62,0,6,0,0,0,0,0
2010,-,Pakistan,-,PAK,39979,0,19998,952035,1186889,0,0,0
2010,-,Panama,-,PAN,94,0,51,0,0,0,0,0
2010,-,Paraguay,-,PRY,86,0,24,0,0,0,0,0
2010,-,Peru,-,PER,5834,0,4764,0,0,0,0,0
2010,-,Philippines,-,PHL,963,0,651,139509,0,0,0,80000
2010,-,"Papua New Guinea",-,PNG,87,0,43,0,0,0,0,0
2010,-,Poland,-,POL,1758,0,153,0,0,0,0,0
2010,-,Portugal,-,PRT,29,0,60,0,0,0,0,0
2010,-,Qatar,-,QAT,109,0,7,0,0,0,0,0
2010,-,Romania,-,ROU,3926,0,308,0,0,0,0,0
2010,-,"South Africa",-,ZAF,374,0,210,0,0,0,0,0
2010,-,"Russian Federation",-,RUS,111944,39,10468,75371,758,0,0,306
2010,-,Rwanda,-,RWA,115519,10900,10302,0,0,0,0,0
2010,-,"El Salvador",-,SLV,4978,0,1543,0,0,0,0,0
2010,-,"Saudi Arabia",-,SAU,659,0,75,0,0,0,0,0
2010,-,Senegal,-,SEN,16255,0,1522,0,0,0,0,0
2010,-,Seychelles,-,SYC,47,0,0,0,0,0,0,0
2010,-,Singapore,-,SGP,74,0,10,0,0,0,0,0
2010,-,"Sierra Leone",-,SLE,11261,0,1407,0,0,0,0,1850
2010,-,"Solomon Islands",-,SLB,75,0,0,0,0,0,0,0
2010,-,Somalia,-,SOM,770141,34,22811,1463780,0,0,0,0
2010,-,Spain,-,ESP,41,0,70,0,0,0,0,0
2010,-,"Serbia and Kosovo: S/RES/1244 (1999)",-,SRB,183284,397,16183,228442,1803,0,0,8599
2010,-,"Viet Nam",-,VNM,338707,0,1123,0,0,0,0,68
2010,-,Stateless,-,XXA,16914,0,4149,0,0,3463073,0,0
2010,-,"Saint Kitts and Nevis",-,KNA,10,0,12,0,0,0,0,0
2010,-,"Sao Tome and Principe",-,STP,32,0,0,0,0,0,0,0
2010,-,Sudan,-,SDN,387265,7064,23699,1624100,143000,0,0,0
2010,-,Suriname,-,SUR,24,0,10,0,0,0,0,0
2010,-,Slovakia,-,SVK,157,0,424,0,0,0,0,0
2010,-,Slovenia,-,SVN,35,0,15,0,0,0,0,0
2010,-,Eswatini,-,SWZ,32,0,50,0,0,0,0,0
2010,-,Sweden,-,SWE,23,0,28,0,0,0,0,0
2010,-,Switzerland,-,CHE,20,0,0,0,0,0,0,0
2010,-,"Syrian Arab Rep.",-,SYR,18451,0,9739,0,0,0,0,0
2010,-,"United Rep. of Tanzania",-,TZA,1135,0,194,0,0,0,0,162256
2010,-,Thailand,-,THA,351,0,217,0,0,0,0,0
2010,-,Tibetan,-,TIB,15081,0,0,0,0,0,0,143
2010,-,Tajikistan,-,TJK,573,0,324,0,0,0,0,0
2010,-,Turkmenistan,-,TKM,723,0,47,0,0,0,0,0
2010,-,Timor-Leste,-,TLS,8,0,0,0,0,0,0,0
2010,-,Togo,-,TGO,18308,35,1023,0,0,0,0,0
2010,-,Tonga,-,TON,5,0,10,0,0,0,0,0
2010,-,"Trinidad and Tobago",-,TTO,252,0,146,0,0,0,0,0
2010,-,Tunisia,-,TUN,2159,0,537,0,0,0,0,0
2010,-,Türkiye,-,TUR,146785,255,7493,0,0,0,0,0
2010,-,"United Arab Emirates",-,ARE,418,0,24,0,0,0,0,0
2010,-,Uganda,-,UGA,6421,58,929,125598,302991,0,0,0
2010,-,"Unknown ",-,UNK,167115,0,271557,0,0,0,0,0
2010,-,Ukraine,-,UKR,25102,0,1250,0,0,0,0,0
2010,-,Uruguay,-,URY,185,0,49,0,0,0,0,0
2010,-,"United States of America",-,USA,3019,0,866,0,0,0,0,0
2010,-,Uzbekistan,-,UZB,8841,0,1612,0,0,0,0,0
2010,-,"Saint Vincent and the Grenadines",-,VCT,946,0,1047,0,0,0,0,0
2010,-,"Venezuela (Bolivarian Republic of)",-,VEN,6697,0,626,0,0,0,0,0
2010,-,"Western Sahara",-,ESH,116411,0,24,0,0,0,0,0
2010,-,Yemen,-,YEM,2070,0,614,220994,94712,0,0,0
2010,-,Zambia,-,ZMB,221,0,42,0,0,0,0,0
2010,-,Zimbabwe,-,ZWE,24080,180,1001,0,0,0,0,0
2011,-,Afghanistan,-,AFG,2664423,71145,39199,447547,75453,0,0,952531
2011,-,Albania,-,ALB,13552,0,2193,0,0,0,0,613
2011,-,Algeria,-,DZA,6093,0,2183,0,0,0,0,0
2011,-,Andorra,-,AND,5,0,0,0,0,0,0,0
2011,-,Angola,-,AGO,128657,3966,773,0,0,0,0,0
2011,-,"Antigua and Barbuda",-,ATG,32,0,32,0,0,0,0,0
2011,-,Egypt,-,EGY,7922,0,2613,0,0,0,0,0
2011,-,Argentina,-,ARG,506,0,54,0,0,0,0,0
2011,-,Armenia,-,ARM,16491,0,2652,0,0,0,0,82938
2011,-,Australia,-,AUS,38,0,5,0,0,0,0,0
2011,-,Austria,-,AUT,10,0,0,0,0,0,0,0
2011,-,Azerbaijan,-,AZE,16168,0,2188,599192,0,0,0,0
2011,-,Bahrain,-,BHR,213,0,72,0,0,0,0,0
2011,-,Barbados,-,BRB,42,0,73,0,0,0,0,0
2011,-,Burundi,-,BDI,101282,4379,9495,78796,0,0,0,162506
2011,-,Belgium,-,BEL,88,0,0,0,0,0,0,0
2011,-,Benin,-,BEN,460,0,269,0,0,0,0,0
2011,-,Bermuda,-,BMU,0,0,5,0,0,0,0,0
2011,-,Bangladesh,-,BGD,10047,0,5238,0,0,0,0,0
2011,-,Bahamas,-,BHS,184,0,35,0,0,0,0,0
2011,-,Bhutan,-,BTN,57980,0,1014,0,0,0,0,0
2011,-,"Burkina Faso",-,BFA,1262,0,337,0,0,0,0,0
2011,-,Belarus,-,BLR,5916,0,910,0,0,0,0,0
2011,-,"Bolivia (Plurinational State of)",-,BOL,615,0,152,0,0,0,0,0
2011,-,Botswana,-,BWA,88,0,168,0,0,0,0,0
2011,-,Brazil,-,BRA,1040,0,197,0,0,0,0,0
2011,-,"Bosnia and Herzegovina",-,BIH,58572,447,1949,113000,365,0,0,54034
2011,-,Bulgaria,-,BGR,2322,0,183,0,0,0,0,0
2011,-,Belize,-,BLZ,29,0,14,0,0,0,0,0
2011,-,Cambodia,-,KHM,15201,0,182,0,0,0,0,0
2011,-,Canada,-,CAN,108,0,0,0,0,0,0,0
2011,-,"Central African Rep.",-,CAF,162861,8974,1793,105206,66545,0,0,0
2011,-,Chad,-,TCD,42619,73,3122,124000,7000,0,0,0
2011,-,China,-,CHN,190369,0,11375,0,0,0,0,0
2011,-,Chile,-,CHL,1182,0,117,0,0,0,0,0
2011,-,Cameroon,-,CMR,15149,0,2480,0,0,0,0,0
2011,-,Congo,-,COG,12836,741,1944,0,0,0,0,8651
2011,-,"Dem. Rep. of the Congo",-,COD,491470,21079,52315,1709278,822688,0,0,334
2011,-,Comoros,-,COM,420,0,28,0,0,0,0,0
2011,-,Colombia,-,COL,395950,23,42586,3888309,0,0,0,0
2011,-,"Costa Rica",-,CRI,332,0,39,0,0,0,0,0
2011,-,Cuba,-,CUB,7845,5,908,0,0,0,0,0
2011,-,"Cabo Verde",-,CPV,22,0,5,0,0,0,0,0
2011,-,Cyprus,-,CYP,10,0,0,0,0,0,0,0
2011,-,Czechia,-,CZE,758,0,656,0,0,0,0,0
2011,-,Denmark,-,DNK,6,0,0,0,0,0,0,0
2011,-,Djibouti,-,DJI,595,0,275,0,0,0,0,0
2011,-,Dominica,-,DMA,49,0,11,0,0,0,0,0
2011,-,"Dominican Rep.",-,DOM,239,0,347,0,0,0,0,0
2011,-,Ecuador,-,ECU,912,0,254,0,0,0,0,0
2011,-,"Equatorial Guinea",-,GNQ,261,0,37,0,0,0,0,0
2011,-,Eritrea,-,ERI,251941,0,14598,0,0,0,0,0
2011,-,Estonia,-,EST,225,0,34,0,0,0,0,0
2011,-,Ethiopia,-,ETH,70601,21,38827,0,0,0,0,0
2011,-,Fiji,-,FJI,1576,0,256,0,0,0,0,0
2011,-,Finland,-,FIN,6,0,5,0,0,0,0,0
2011,-,France,-,FRA,92,0,51,0,0,0,0,0
2011,-,Gabon,-,GAB,180,0,35,0,0,0,0,0
2011,-,Gambia,-,GMB,2572,0,1179,0,0,0,0,0
2011,-,"State of Palestine",-,PSE,94141,0,1760,0,0,0,0,0
2011,-,"United Kingdom of Great Britain and Northern Ireland",-,GBR,150,0,40,0,0,0,0,0
2011,-,Georgia,-,GEO,10115,0,2957,273997,0,0,0,0
2011,-,Germany,-,DEU,169,0,29,0,0,0,0,0
2011,-,Ghana,-,GHA,20333,0,2493,0,0,0,0,0
2011,-,Guinea-Bissau,-,GNB,1118,0,486,0,0,0,0,0
2011,-,Greece,-,GRC,54,0,38,0,0,0,0,0
2011,-,Grenada,-,GRD,325,0,45,0,0,0,0,0
2011,-,Guatemala,-,GTM,6087,0,1105,0,0,0,0,0
2011,-,Guinea,-,GIN,13164,0,4641,0,0,0,0,0
2011,-,Guyana,-,GUY,768,0,102,0,0,0,0,0
2011,-,Haiti,-,HTI,33652,0,7463,0,0,0,0,0
2011,-,"China, Hong Kong SAR",-,HKG,14,0,5,0,0,0,0,0
2011,-,Honduras,-,HND,1967,0,847,0,0,0,0,0
2011,-,Croatia,-,HRV,62653,439,743,0,67,0,0,21508
2011,-,Hungary,-,HUN,1234,0,6006,0,0,0,0,0
2011,-,"Cote d'Ivoire",-,CIV,154818,135203,18197,126668,466808,0,0,938
2011,-,India,-,IND,16226,0,4347,0,0,0,0,413
2011,-,Indonesia,-,IDN,16069,0,376,0,0,0,0,0
2011,-,Ireland,-,IRL,7,0,5,0,0,0,0,0
2011,-,"Iran (Islamic Rep. of)",-,IRN,72366,0,18450,0,0,0,0,0
2011,-,Iraq,-,IRQ,1428306,67086,24485,1332382,193610,0,0,7213
2011,-,Israel,-,ISR,1323,0,507,0,0,0,0,0
2011,-,Italy,-,ITA,57,0,32,0,0,0,0,0
2011,-,Jamaica,-,JAM,1248,0,579,0,0,0,0,0
2011,-,Jordan,-,JOR,2242,0,532,0,0,0,0,0
2011,-,Japan,-,JPN,176,0,36,0,0,0,0,0
2011,-,Kazakhstan,-,KAZ,3497,0,747,0,0,0,0,0
2011,-,Kenya,-,KEN,8731,69,1590,300000,0,0,0,0
2011,-,Kyrgyzstan,-,KGZ,3163,0,1561,163900,8100,0,0,0
2011,-,Kiribati,-,KIR,31,0,5,0,0,0,0,0
2011,-,"Rep. of Korea",-,KOR,508,0,173,0,0,0,0,0
2011,-,"Dem. People's Rep. of Korea",-,PRK,1046,0,550,0,0,0,0,0
2011,-,Kuwait,-,KWT,1112,0,164,0,0,0,0,0
2011,-,"Lao People's Dem. Rep.",-,LAO,8086,0,24,0,0,0,0,0
2011,-,Liberia,-,LBR,66779,1765,1957,0,0,0,0,0
2011,-,Libya,-,LBY,4372,148951,1954,93565,458047,0,0,0
2011,-,"Saint Lucia",-,LCA,432,0,679,0,0,0,0,0
2011,-,Lebanon,-,LBN,15004,0,1384,0,0,0,0,0
2011,-,Lesotho,-,LSO,5,0,158,0,0,0,0,0
2011,-,"Sri Lanka",-,LKA,136602,2360,10239,138401,144577,0,0,0
2011,-,Lithuania,-,LTU,523,0,111,0,0,0,0,0
2011,-,Latvia,-,LVA,706,0,143,0,0,0,0,0
2011,-,"China, Macao SAR",-,MAC,8,0,0,0,0,0,0,0
2011,-,Madagascar,-,MDG,287,0,11,0,0,0,0,0
2011,-,Mauritania,-,MRT,39919,1367,579,0,0,0,0,0
2011,-,"North Macedonia",-,MKD,7677,0,2262,0,0,0,0,0
2011,-,Monaco,-,MCO,5,0,0,0,0,0,0,0
2011,-,"Rep. of Moldova",-,MDA,6261,0,457,0,0,0,0,0
2011,-,Maldives,-,MDV,21,0,0,0,0,0,0,0
2011,-,Mexico,-,MEX,7471,0,5328,0,0,0,0,0
2011,-,Mali,-,MLI,4289,0,389,0,0,0,0,0
2011,-,Malaysia,-,MYS,531,0,136,0,0,0,0,0
2011,-,Malawi,-,MWI,216,0,2963,0,0,0,0,0
2011,-,Montenegro,-,MNE,3699,0,300,0,0,0,0,5
2011,-,Mongolia,-,MNG,1982,0,1443,0,0,0,0,0
2011,-,Morocco,-,MAR,2305,0,1134,0,0,0,0,0
2011,-,Mozambique,-,MOZ,147,5,346,0,0,0,0,0
2011,-,Malta,-,MLT,5,0,0,0,0,0,0,0
2011,-,Mauritius,-,MUS,36,0,107,0,0,0,0,0
2011,-,Myanmar,-,MMR,414615,0,24101,339200,0,0,0,0
2011,-,Namibia,-,NAM,1067,41,1092,0,0,0,0,0
2011,-,Nepal,-,NPL,6845,0,2004,0,0,0,0,0
2011,-,"Netherlands (Kingdom of the)",-,NLD,61,0,42,0,0,0,0,0
2011,-,Niger,-,NER,805,0,290,0,0,0,0,0
2011,-,Nicaragua,-,NIC,1464,0,138,0,0,0,0,0
2011,-,Nigeria,-,NGA,17140,0,10519,0,0,0,0,0
2011,-,Niue,-,NIU,7,0,0,0,0,0,0,0
2011,-,Norway,-,NOR,5,0,5,0,0,0,0,0
2011,-,Nauru,-,NRU,0,0,5,0,0,0,0,0
2011,-,"New Zealand",-,NZL,13,0,6,0,0,0,0,0
2011,-,Oman,-,OMN,58,0,0,0,0,0,0,0
2011,-,Pakistan,-,PAK,35948,3448,13679,452932,620362,0,0,0
2011,-,Panama,-,PAN,98,0,31,0,0,0,0,0
2011,-,Paraguay,-,PRY,91,0,22,0,0,0,0,0
2011,-,Peru,-,PER,5488,0,498,0,0,0,0,0
2011,-,Philippines,-,PHL,945,0,355,159465,0,0,0,80000
2011,-,"Papua New Guinea",-,PNG,126,0,46,0,0,0,0,0
2011,-,Poland,-,POL,1811,0,349,0,0,0,0,0
2011,-,Portugal,-,PRT,29,0,67,0,0,0,0,0
2011,-,Qatar,-,QAT,93,0,7,0,0,0,0,0
2011,-,Romania,-,ROU,3422,0,465,0,0,0,0,0
2011,-,"South Africa",-,ZAF,422,0,200,0,0,0,0,0
2011,-,"Russian Federation",-,RUS,109783,39,11840,28450,166,0,0,14234
2011,-,Rwanda,-,RWA,106832,8527,9255,0,0,0,0,0
2011,-,"El Salvador",-,SLV,6725,0,1633,0,0,0,0,0
2011,-,"Saudi Arabia",-,SAU,733,0,103,0,0,0,0,0
2011,-,Senegal,-,SEN,17710,0,926,0,0,0,0,0
2011,-,Seychelles,-,SYC,39,0,0,0,0,0,0,0
2011,-,Singapore,-,SGP,65,0,18,0,0,0,0,0
2011,-,"Sierra Leone",-,SLE,7985,0,1204,0,0,0,0,1850
2011,-,"Solomon Islands",-,SLB,72,0,5,0,0,0,0,0
2011,-,Somalia,-,SOM,1077038,210,31238,1356845,0,0,0,51
2011,-,Spain,-,ESP,42,0,85,0,0,0,0,0
2011,-,"Serbia and Kosovo: S/RES/1244 (1999)",-,SRB,161664,392,15401,228215,845,0,0,9679
2011,-,"Viet Nam",-,VNM,337828,21,1304,0,0,0,0,68
2011,-,"South Sudan",-,SSD,0,905,5,560161,0,0,0,0
2011,-,Stateless,-,XXA,18170,0,2241,0,0,3477100,0,0
2011,-,"Saint Kitts and Nevis",-,KNA,7,0,14,0,0,0,0,0
2011,-,"Sao Tome and Principe",-,STP,32,0,0,0,0,0,0,0
2011,-,Sudan,-,SDN,500004,50070,31447,2422520,279325,0,0,0
2011,-,Suriname,-,SUR,22,0,5,0,0,0,0,0
2011,-,Slovakia,-,SVK,271,0,538,0,0,0,0,0
2011,-,Slovenia,-,SVN,30,0,7,0,0,0,0,0
2011,-,Eswatini,-,SWZ,39,0,131,0,0,0,0,0
2011,-,Sweden,-,SWE,23,0,18,0,0,0,0,0
2011,-,Switzerland,-,CHE,20,0,0,0,0,0,0,0
2011,-,"Syrian Arab Rep.",-,SYR,19931,0,14441,0,0,0,0,14110
2011,-,"United Rep. of Tanzania",-,TZA,1154,0,553,0,0,0,0,0
2011,-,"Turks and Caicos Islands",-,TCA,14,0,6,0,0,0,0,0
2011,-,Thailand,-,THA,365,0,175,0,0,0,0,0
2011,-,Tibetan,-,TIB,15065,0,0,0,0,0,0,128
2011,-,Tajikistan,-,TJK,604,0,371,0,0,0,0,0
2011,-,Turkmenistan,-,TKM,711,0,70,0,0,0,0,0
2011,-,Timor-Leste,-,TLS,8,0,0,0,0,0,0,0
2011,-,Togo,-,TGO,17853,73,2974,0,0,0,0,0
2011,-,Tonga,-,TON,7,0,21,0,0,0,0,0
2011,-,"Trinidad and Tobago",-,TTO,296,0,103,0,0,0,0,0
2011,-,Tunisia,-,TUN,1930,5,1598,0,0,0,0,0
2011,-,Türkiye,-,TUR,139763,0,6885,0,0,0,0,0
2011,-,"United Arab Emirates",-,ARE,484,0,6,0,0,0,0,0
2011,-,Uganda,-,UGA,5658,20,1970,29776,95822,0,0,0
2011,-,"Unknown ",-,UNK,145045,0,283844,0,0,0,0,0
2011,-,Ukraine,-,UKR,25372,0,1039,0,0,0,0,0
2011,-,Uruguay,-,URY,183,0,41,0,0,0,0,0
2011,-,"United States of America",-,USA,3775,0,591,0,0,0,0,0
2011,-,Uzbekistan,-,UZB,12667,0,1503,0,0,0,0,0
2011,-,"Saint Vincent and the Grenadines",-,VCT,1126,0,905,0,0,0,0,0
2011,-,"Venezuela (Bolivarian Republic of)",-,VEN,7575,0,570,0,0,0,0,0
2011,-,"Western Sahara",-,ESH,116414,0,5,0,0,0,0,0
2011,-,Yemen,-,YEM,2321,0,1152,347295,6024,0,0,0
2011,-,Zambia,-,ZMB,234,0,182,0,0,0,0,0
2011,-,Zimbabwe,-,ZWE,25033,19,36685,54278,0,0,0,40
2012,-,Afghanistan,-,AFG,2586132,98611,62304,486298,18830,0,0,880468
2012,-,Albania,-,ALB,12569,0,3722,0,0,0,0,783
2012,-,Algeria,-,DZA,5657,7,2463,0,0,0,0,0
2012,-,Andorra,-,AND,6,0,0,0,0,0,0,0
2012,-,Angola,-,AGO,19253,19724,1158,0,0,0,0,96398
2012,-,"Antigua and Barbuda",-,ATG,45,0,35,0,0,0,0,0
2012,-,Egypt,-,EGY,10014,5,4118,0,0,0,0,0
2012,-,Argentina,-,ARG,435,0,41,0,0,0,0,0
2012,-,Armenia,-,ARM,15937,0,2888,0,0,0,0,0
2012,-,Australia,-,AUS,47,0,5,0,0,0,0,0
2012,-,Austria,-,AUT,15,0,5,0,0,0,0,0
2012,-,Azerbaijan,-,AZE,15541,0,2187,600336,0,0,0,0
2012,-,Bahrain,-,BHR,294,0,103,0,0,0,0,0
2012,-,Barbados,-,BRB,50,0,56,0,0,0,0,0
2012,-,Burundi,-,BDI,73354,35740,12957,78948,0,0,0,162555
2012,-,Belgium,-,BEL,91,0,13,0,0,0,0,0
2012,-,Benin,-,BEN,451,0,428,0,0,0,0,0
2012,-,Bermuda,-,BMU,0,0,5,0,0,0,0,0
2012,-,Bangladesh,-,BGD,10159,0,8162,0,0,0,0,0
2012,-,Bahamas,-,BHS,195,0,32,0,0,0,0,0
2012,-,Bhutan,-,BTN,41582,0,99,0,0,0,0,0
2012,-,"Burkina Faso",-,BFA,1458,0,504,0,0,0,0,0
2012,-,Belarus,-,BLR,6181,0,1013,0,0,0,0,0
2012,-,"Bolivia (Plurinational State of)",-,BOL,616,0,162,0,0,0,0,0
2012,-,Botswana,-,BWA,125,0,126,0,0,0,0,0
2012,-,Brazil,-,BRA,1073,0,242,0,0,0,0,0
2012,-,"Bosnia and Herzegovina",-,BIH,51815,275,2791,103449,9551,0,0,54792
2012,-,Bulgaria,-,BGR,2143,0,136,0,0,0,0,0
2012,-,Belize,-,BLZ,35,0,5,0,0,0,0,0
2012,-,Cambodia,-,KHM,14016,0,214,0,0,0,0,0
2012,-,Canada,-,CAN,121,0,5,0,0,0,0,0
2012,-,"Central African Rep.",-,CAF,164567,2313,1899,51679,35433,0,0,0
2012,-,Chad,-,TCD,39674,1723,3758,90000,35000,0,0,0
2012,-,China,-,CHN,193449,0,15362,0,0,0,0,0
2012,-,Chile,-,CHL,1145,0,63,0,0,0,0,0
2012,-,Cameroon,-,CMR,13360,0,3380,0,0,0,0,0
2012,-,Congo,-,COG,12113,50,2489,0,0,0,0,320
2012,-,"Dem. Rep. of the Congo",-,COD,509275,71922,58670,2669069,304596,0,0,0
2012,-,Comoros,-,COM,449,0,54,0,0,0,0,0
2012,-,Colombia,-,COL,394112,11,18635,3943509,0,0,0,0
2012,-,"Costa Rica",-,CRI,325,0,23,0,0,0,0,0
2012,-,Cuba,-,CUB,7722,0,823,0,0,0,0,0
2012,-,"Cabo Verde",-,CPV,22,0,10,0,0,0,0,0
2012,-,Cyprus,-,CYP,10,0,0,0,0,0,0,0
2012,-,Czechia,-,CZE,620,0,194,0,0,0,0,0
2012,-,Denmark,-,DNK,6,0,0,0,0,0,0,0
2012,-,Djibouti,-,DJI,626,0,299,0,0,0,0,0
2012,-,Dominica,-,DMA,52,0,12,0,0,0,0,0
2012,-,"Dominican Rep.",-,DOM,280,0,355,0,0,0,0,0
2012,-,Ecuador,-,ECU,848,0,519,0,0,0,0,0
2012,-,"Equatorial Guinea",-,GNQ,230,0,78,0,0,0,0,0
2012,-,Eritrea,-,ERI,285356,5,20544,0,0,0,0,64
2012,-,Estonia,-,EST,455,0,28,0,0,0,0,0
2012,-,Ethiopia,-,ETH,74964,29,41902,0,0,0,0,4760
2012,-,Fiji,-,FJI,1314,0,269,0,0,0,0,0
2012,-,Finland,-,FIN,5,0,6,0,0,0,0,0
2012,-,France,-,FRA,94,0,38,0,0,0,0,0
2012,-,Gabon,-,GAB,189,0,56,0,0,0,0,0
2012,-,Gambia,-,GMB,3063,0,1753,0,0,0,0,0
2012,-,"State of Palestine",-,PSE,94916,0,2423,0,0,0,0,0
2012,-,"United Kingdom of Great Britain and Northern Ireland",-,GBR,150,0,45,0,0,0,0,0
2012,-,Georgia,-,GEO,9266,0,4575,279778,0,0,0,0
2012,-,Germany,-,DEU,174,0,21,0,0,0,0,0
2012,-,Ghana,-,GHA,24269,0,3469,0,0,0,0,0
2012,-,Guinea-Bissau,-,GNB,1173,0,898,0,0,0,0,0
2012,-,Greece,-,GRC,48,0,127,0,0,0,0,0
2012,-,Grenada,-,GRD,316,0,49,0,0,0,0,0
2012,-,Guatemala,-,GTM,6389,0,1325,0,0,0,0,0
2012,-,Guinea,-,GIN,14062,0,9504,0,0,0,0,0
2012,-,Guyana,-,GUY,800,0,73,0,0,0,0,0
2012,-,Haiti,-,HTI,38559,0,2628,0,0,0,0,5580
2012,-,"China, Hong Kong SAR",-,HKG,18,0,64,0,0,0,0,0
2012,-,Honduras,-,HND,2612,0,804,0,0,0,0,0
2012,-,Croatia,-,HRV,62606,98,1293,0,0,0,0,20615
2012,-,Hungary,-,HUN,1085,0,3731,0,0,0,0,0
2012,-,"Cote d'Ivoire",-,CIV,100709,72850,11192,45000,96010,0,0,332
2012,-,India,-,IND,14245,0,6654,0,0,0,0,446
2012,-,Indonesia,-,IDN,15514,35,498,0,0,0,0,0
2012,-,Ireland,-,IRL,7,0,10,0,0,0,0,0
2012,-,"Iran (Islamic Rep. of)",-,IRN,75932,5,24043,0,0,0,0,0
2012,-,Iraq,-,IRQ,746204,82271,24239,1131810,218800,0,0,0
2012,-,Israel,-,ISR,1326,0,416,0,0,0,0,0
2012,-,Italy,-,ITA,65,0,54,0,0,0,0,0
2012,-,Jamaica,-,JAM,1404,0,497,0,0,0,0,0
2012,-,Jordan,-,JOR,2363,0,622,0,0,0,0,0
2012,-,Japan,-,JPN,173,0,37,0,0,0,0,0
2012,-,Kazakhstan,-,KAZ,3567,0,926,0,0,0,0,0
2012,-,Kenya,-,KEN,8946,0,1544,412000,0,0,0,0
2012,-,Kyrgyzstan,-,KGZ,3490,0,1196,168600,3400,0,0,0
2012,-,Kiribati,-,KIR,34,0,10,0,0,0,0,0
2012,-,"Rep. of Korea",-,KOR,555,0,183,0,0,0,0,0
2012,-,"Dem. People's Rep. of Korea",-,PRK,1126,0,1023,0,0,0,0,0
2012,-,Kuwait,-,KWT,1189,0,135,0,0,0,0,0
2012,-,"Lao People's Dem. Rep.",-,LAO,7981,0,10,0,0,0,0,0
2012,-,Liberia,-,LBR,23428,29468,2021,0,0,0,0,0
2012,-,Libya,-,LBY,5233,1055,1894,59425,177452,0,0,0
2012,-,"Saint Lucia",-,LCA,567,0,517,0,0,0,0,0
2012,-,Lebanon,-,LBN,15100,0,1976,0,0,0,0,0
2012,-,Lesotho,-,LSO,5,0,279,0,0,0,0,0
2012,-,"Sri Lanka",-,LKA,132720,1476,14018,93482,44610,0,0,0
2012,-,Lithuania,-,LTU,487,0,90,0,0,0,0,0
2012,-,Latvia,-,LVA,662,0,94,0,0,0,0,0
2012,-,Madagascar,-,MDG,299,0,27,0,0,0,0,0
2012,-,Mauritania,-,MRT,33747,6208,3028,0,0,0,0,0
2012,-,"North Macedonia",-,MKD,7582,0,4644,0,0,0,0,43
2012,-,Monaco,-,MCO,5,0,0,0,0,0,0,0
2012,-,"Rep. of Moldova",-,MDA,6148,0,430,0,0,0,0,0
2012,-,Maldives,-,MDV,22,0,31,0,0,0,0,0
2012,-,Mexico,-,MEX,8438,0,3605,0,0,0,0,0
2012,-,Mali,-,MLI,149930,28,1849,227930,0,0,0,0
2012,-,Malaysia,-,MYS,523,0,170,0,0,0,0,0
2012,-,Malawi,-,MWI,273,0,4543,0,0,0,0,0
2012,-,Montenegro,-,MNE,4052,0,371,0,0,0,0,5
2012,-,Mongolia,-,MNG,2111,0,941,0,0,0,0,0
2012,-,Morocco,-,MAR,2394,0,1759,0,0,0,0,0
2012,-,Mozambique,-,MOZ,155,0,865,0,0,0,0,0
2012,-,Malta,-,MLT,5,0,0,0,0,0,0,0
2012,-,Mauritius,-,MUS,57,0,114,0,0,0,0,0
2012,-,Myanmar,-,MMR,415363,0,25622,430400,0,0,0,0
2012,-,Namibia,-,NAM,1097,0,571,0,0,0,0,0
2012,-,Nepal,-,NPL,7601,0,2511,0,0,0,0,0
2012,-,"Netherlands (Kingdom of the)",-,NLD,69,0,28,0,0,0,0,0
2012,-,Niger,-,NER,824,0,354,0,0,0,0,0
2012,-,Nicaragua,-,NIC,1526,0,121,0,0,0,0,0
2012,-,Nigeria,-,NGA,18017,0,14159,0,0,0,0,0
2012,-,Niue,-,NIU,10,0,0,0,0,0,0,0
2012,-,Norway,-,NOR,5,0,5,0,0,0,0,0
2012,-,"New Zealand",-,NZL,19,0,6,0,0,0,0,0
2012,-,Oman,-,OMN,62,0,0,0,0,0,0,0
2012,-,Pakistan,-,PAK,49778,0,23704,757996,56181,0,0,0
2012,-,Panama,-,PAN,107,0,31,0,0,0,0,0
2012,-,Paraguay,-,PRY,101,0,23,0,0,0,0,0
2012,-,Peru,-,PER,5207,0,336,0,0,0,0,0
2012,-,Philippines,-,PHL,979,0,377,1159,336215,0,0,80000
2012,-,"Papua New Guinea",-,PNG,172,0,83,0,0,0,0,0
2012,-,Poland,-,POL,1638,0,326,0,0,0,0,0
2012,-,Portugal,-,PRT,32,0,49,0,0,0,0,0
2012,-,Qatar,-,QAT,123,0,5,0,0,0,0,0
2012,-,Romania,-,ROU,2802,0,610,0,0,0,0,0
2012,-,"South Africa",-,ZAF,413,0,221,0,0,0,0,0
2012,-,"Russian Federation",-,RUS,110587,12,15254,0,0,0,0,10557
2012,-,Rwanda,-,RWA,97357,11246,10283,0,0,0,0,89
